ID,SKU,Marke,Produkt,Kategorie,Status,Beschreibung neu,Kurzbeschreibung neu,SEO-Titel,Meta-Description,Focus-Keyword,Quelle
16294,SF-SmartJar,Spider Farmer,Spider Farmer 2L Auto-Cure Smart Jar,Angebote / Aufbewahrung,fertig,"<p>Das Smart Jar ist ein Vakuumbehälter mit zwei Litern Inhalt, der den Unterdruck selbst aufbaut und hält – gedacht für die Nachreife nach der Trocknung.</p>
<p>Der Behälter besteht aus Edelstahl 304 mit lebensmittelechter Silikondichtung, der Unterdruck liegt bei 20 bis 30 kPa. Der 2000-mAh-Akku hält laut Hersteller bis zu 180 Tage bei einer Anwendung am Tag, geladen wird über USB-C.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Fassungsvermögen:</b> 2 Liter</li>
<li><b>Material:</b> Edelstahl 304, ABS, lebensmittelechtes Silikon</li>
<li><b>Unterdruck:</b> 20 bis 30 kPa</li>
<li><b>Akku:</b> 2000 mAh Lithium</li>
<li><b>Akkulaufzeit:</b> bis 180 Tage bei einer Anwendung am Tag</li>
<li><b>Ladeanschluss:</b> USB-C</li>
<li><b>Ladezeit:</b> 4 bis 6 Stunden</li>
<li><b>Maße:</b> Ø 12,5 × 20 × 17 cm</li>
<li><b>Gewicht:</b> 0,58 kg</li>
</ul>
<h3>Hinweise</h3>
<p>Vakuum verlangsamt den Abbau von Terpenen, ersetzt aber nicht das regelmäßige Lüften in den ersten Tagen der Nachreife. Beides zusammen ergibt das bessere Ergebnis.</p>
","<p>Vakuumbehälter mit 2 Litern aus Edelstahl 304 – baut den Unterdruck selbst auf, Akku für bis zu 180 Tage.</p>
",Spider Farmer 2L Auto-Cure Smart Jar kaufen | Hanfjack,"Spider Farmer Smart Jar 2 L: Vakuumbehälter aus Edelstahl 304, USB-C-Akku, 20–30 kPa. Jetzt bei Hanfjack bestellen.",Spider Farmer 2L Auto-Cure Smart Jar,"spider-farmer.com, abgerufen 14.09.2026"
27714,SF-soilsensor3,Spider Farmer,"Spider Farmer 3-in-1 Bodensensor, 3 Stück",Growzubehör,fertig,"<p>Drei 3-in-1-Bodensensoren, die Feuchte, Temperatur und elektrische Leitfähigkeit direkt im Substrat messen – die Werte, nach denen sich Gießen und Düngen tatsächlich richten.</p>
<p>Die Bodenfeuchte wird von 0 bis 100 % mit ±3 % Genauigkeit erfasst, die Leitfähigkeit von 0 bis 20 mS/cm. Das Kabel ist 3,5 m lang, die Sensoren arbeiten mit 12 V Gleichspannung.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Inhalt:</b> 3 Bodensensoren</li>
<li><b>Messgrößen:</b> Bodenfeuchte, Temperatur, elektrische Leitfähigkeit</li>
<li><b>Messbereich Feuchte:</b> 0 bis 100 %, Genauigkeit ± 3 %</li>
<li><b>Messbereich Leitfähigkeit:</b> 0 bis 20 mS/cm</li>
<li><b>Messbereich Temperatur:</b> −40 bis +85 °C</li>
<li><b>Kabellänge:</b> 3,5 m</li>
<li><b>System:</b> Genius Grow System (GGS)</li>
</ul>
<h3>Hinweise</h3>
<p>Der EC-Wert im Substrat sagt mehr über die Nährstofflage aus als der Wert in der Gießlösung. Genau dafür ist der dritte Messwert da.</p>
","<p>Drei Bodensensoren für Feuchte, Temperatur und Leitfähigkeit – Messwerte direkt aus dem Substrat.</p>
",Spider Farmer 3-in-1 Bodensensor 3er-Set kaufen | Hanfjack,"Spider Farmer 3-in-1 Bodensensor, 3 Stück: Feuchte, Temperatur und EC direkt im Substrat. Jetzt bei Hanfjack bestellen.","Spider Farmer 3-in-1 Bodensensor, 3 Stück","spider-farmer.com, abgerufen 14.09.2026"
16288,SF-PlantStand60,Spider Farmer,Spider Farmer 3-stufiger Pflanzenständer mit Wachstumslichtern 54 W,Growboxen,fertig,"<p>Ein dreistufiger Pflanzenständer mit fest verbauten Wachstumslichtern – zusammen 54 W auf drei Ebenen.</p>
<p>Gedacht ist er für Anzucht, Kräuter und Jungpflanzen in der Wohnung: Er braucht kein Zelt, keine Abluft und keine Aufhängung.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Ebenen:</b> 3</li>
<li><b>Beleuchtung:</b> fest verbaut, zusammen 54 W</li>
<li><b>Einsatz:</b> Anzucht, Kräuter, Jungpflanzen</li>
</ul>
<h3>Hinweise</h3>
<p>54 W auf drei Ebenen sind Anzuchtlicht, kein Blütenlicht. Der Ständer ersetzt kein Growzelt. Ein eigenes Datenblatt mit Maßen und Kennwerten veröffentlicht Spider Farmer zu diesem Artikel nicht. Wir tragen hier nur ein, was belegt ist.</p>
","<p>Dreistufiger Pflanzenständer mit fest verbauten Wachstumslichtern, zusammen 54 W.</p>
",Spider Farmer Pflanzenständer 3-stufig 54 W kaufen | Hanfjack,"Spider Farmer Pflanzenständer, 3 Ebenen mit 54 W Wachstumslicht für Anzucht und Kräuter. Jetzt bei Hanfjack bestellen.",Spider Farmer 3-stufiger Pflanzenständer mit Wachstumslichtern 54 W,"spider-farmer.com, abgerufen 14.09.2026"
16233,SF-Shelfkit,Spider Farmer,Spider Farmer 3-stöckiger Pflanzenständer aus Metall mit Pflanzenschalen,LED Growlampen,fertig,"<p>Ein dreistöckiger Pflanzenständer aus Metall, geliefert mit passenden Pflanzschalen – ohne fest verbaute Beleuchtung.</p>
<p>Das Regal ist für die Kombination mit eigenen Leuchten gedacht, etwa den SF300- oder SF600-Leisten, die sich unter die Böden schrauben lassen.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Ebenen:</b> 3</li>
<li><b>Material:</b> Metall</li>
<li><b>Enthalten:</b> Pflanzschalen</li>
<li><b>Beleuchtung:</b> nicht enthalten</li>
</ul>
<h3>Hinweise</h3>
<p>Ohne Lampe ist das ein Regal. Wer Licht braucht, muss es separat einplanen. Ein eigenes Datenblatt mit Maßen und Kennwerten veröffentlicht Spider Farmer zu diesem Artikel nicht. Wir tragen hier nur ein, was belegt ist.</p>
","<p>Dreistöckiger Metall-Pflanzenständer mit Pflanzschalen – für eigene Beleuchtung ausgelegt.</p>
",Spider Farmer Pflanzenständer 3-stöckig mit Schalen kaufen | Hanfjack,"Spider Farmer Pflanzenständer aus Metall, 3 Ebenen mit Pflanzschalen, ohne Beleuchtung. Jetzt bei Hanfjack bestellen.",Spider Farmer 3-stöckiger Pflanzenständer aus Metall mit Pflanzenschalen,"spider-farmer.com, abgerufen 14.09.2026"
16280,SF-Dehumidifier,Spider Farmer,"Spider Farmer 32-Pint Luftentfeuchter, Smart Control mit RJ12-Kabel und Ablaufschlauch (2026)",Angebote / Luftentfeuchter,fertig,"<p>Der Kompressor-Luftentfeuchter zieht bis zu 32 Pint – rund 15 Liter – Wasser pro Tag aus der Luft. Gedacht ist er für die späte Blüte und die Trocknung, wenn die Feuchte nach unten muss.</p>
<p>Der Sollwert lässt sich zwischen 30 und 80 % relativer Luftfeuchte einstellen. Über RJ12 hängt das Gerät am GGS-System; ein Ablaufschlauch für den Dauerbetrieb liegt bei.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Bauart:</b> Kompressor-Luftentfeuchter</li>
<li><b>Entfeuchtungsleistung:</b> bis 32 Pint pro Tag</li>
<li><b>Einstellbereich:</b> 30 bis 80 % relative Luftfeuchte</li>
<li><b>Tankvolumen:</b> 2,1 Liter</li>
<li><b>Abgedeckte Fläche:</b> Growboxen bis 150 × 150 cm</li>
<li><b>Maße:</b> 30 × 20 × 48,5 cm</li>
<li><b>Gewicht:</b> 11,3 kg</li>
<li><b>Geräuschpegel:</b> max. 40 dB</li>
<li><b>Funktionen:</b> Entfeuchten, Trocknen, Dauerbetrieb, Timer</li>
<li><b>Anschluss:</b> RJ12 für das GGS-System, Ablaufschlauch 150 cm</li>
</ul>
<h3>Hinweise</h3>
<p>Ein Kompressorgerät arbeitet deutlich effektiver als ein Peltier-Entfeuchter, ist aber schwerer und lauter. Mit 11,3 kg steht es besser außerhalb des Zelts. Die elektrischen Kennwerte auf dem Herstellerdatenblatt beziehen sich auf das US-Netz. Für die hier verkaufte Ausführung gilt die Angabe auf dem Typenschild – wir rechnen an dieser Stelle nichts um.</p>
","<p>Kompressor-Luftentfeuchter mit bis zu 32 Pint pro Tag, Sollwert 30 bis 80 % rF und Dauerablauf.</p>
",Spider Farmer 32-Pint Luftentfeuchter kaufen | Hanfjack,"Spider Farmer Luftentfeuchter: bis 32 Pint/Tag, 30–80 % rF einstellbar, GGS-fähig. Jetzt bei Hanfjack bestellen.","Spider Farmer 32-Pint Luftentfeuchter, Smart Control mit RJ12-Kabel und Ablaufschlauch (2026)","spider-farmer.com, abgerufen 14.09.2026"
16266,SF-4Carbonfilter,Spider Farmer,Spider Farmer 4 Zoll Aktivkohlefilter,Aktivkohlefilter,fertig,"<p>Ein Aktivkohlefilter mit 4-Zoll-Anschluss – das Bauteil, das den Geruch aus der Abluft nimmt, bevor sie das Zelt verlässt.</p>
<p>Er passt zu den 4-Zoll-Rohrventilatoren von Spider Farmer und damit zu Zelten bis rund 70 × 140 cm.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Anschluss:</b> 4 Zoll</li>
<li><b>Funktion:</b> Geruchsfilterung der Abluft</li>
<li><b>Passend für:</b> Spider Farmer Rohrventilatoren mit 4-Zoll-Anschluss</li>
</ul>
<h3>Hinweise</h3>
<p>Der Filter gehört an die Ansaugseite des Lüfters. Er hat eine begrenzte Standzeit: Wenn Geruch durchkommt, ist die Kohle gesättigt und der Filter fällig. Ein eigenes Datenblatt mit Maßen und Kennwerten veröffentlicht Spider Farmer zu diesem Artikel nicht. Wir tragen hier nur ein, was belegt ist.</p>
","<p>Aktivkohlefilter mit 4-Zoll-Anschluss für die Abluft von Zelten bis rund 70 × 140 cm.</p>
",Spider Farmer 4 Zoll Aktivkohlefilter kaufen | Hanfjack,Spider Farmer Aktivkohlefilter 4 Zoll: Geruchsfilter für die Abluft kleiner und mittlerer Zelte. Jetzt bei Hanfjack bestellen.,Spider Farmer 4 Zoll Aktivkohlefilter,"spider-farmer.com, abgerufen 14.09.2026"
16258,SF-4Inlinefan,Spider Farmer,"Spider Farmer 4 Zoll Inline-Lüfter 205 CFM mit Drehzahlregler, GGS-Regler steuerbar",Zu- und Abluft,fertig,"<p>Der 4-Zoll-Rohrventilator schafft 205 CFM bei 26,8 dB(A) – die Standardabluft für Zelte bis 70 × 140 cm.</p>
<p>Geregelt wird über einen Drehzahlregler am Kabel. Der RJ12-Anschluss erlaubt es, den Lüfter später an einen GGS-Controller zu hängen, ohne ihn zu tauschen.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Anschluss:</b> 10,1 cm / 4 Zoll</li>
<li><b>Luftleistung:</b> 205 CFM</li>
<li><b>Geräuschpegel:</b> 26,8 dB(A)</li>
<li><b>Drehzahl:</b> 3000 U/min</li>
<li><b>Leistungsaufnahme:</b> 27 W ± 5 %</li>
<li><b>Maße:</b> 30,3×20,2×19 cm</li>
<li><b>Kabellänge:</b> 1,5 m</li>
<li><b>Steuerung:</b> Drehzahlregler</li>
<li><b>Empfohlene Growbox:</b> 60×60 cm, 90×90 cm, 60×120 cm, 70×140 cm, 70×70 cm</li>
</ul>
<h3>Hinweise</h3>
<p>Abluft ist keine Frage der Geruchskontrolle allein: Ohne Luftwechsel steigt die Temperatur im Zelt, und die Pflanze schließt die Spaltöffnungen.</p>
","<p>4-Zoll-Rohrventilator mit 205 CFM und 26,8 dB(A) – Drehzahlregler und RJ12-Anschluss für spätere Smart-Steuerung.</p>
",Spider Farmer 4 Zoll Inline-Lüfter 205 CFM kaufen | Hanfjack,"Spider Farmer 4-Zoll-Rohrventilator: 205 CFM, 26,8 dB(A), Drehzahlregler und RJ12-Port. Jetzt bei Hanfjack bestellen.","Spider Farmer 4 Zoll Inline-Lüfter 205 CFM mit Drehzahlregler, GGS-Regler steuerbar","spider-farmer.com, abgerufen 14.09.2026"
16264,SF-filterkits4-CP,Spider Farmer,"Spider Farmer 4 Zoll Inline-Ventilator 205CFM Abluftventilator, Kohlefilter und Kanal-Kits mit GGS-Controller",Zu- und Abluft,fertig,"<p>Ein komplettes Abluftsystem in 4 Zoll: Rohrventilator mit 205 CFM, Aktivkohlefilter, Schlauch und Schellen – dazu der GGS-Controller für die automatische Regelung.</p>
<p>Damit ist die Abluft eines Zelts bis 70 × 140 cm in einem Paket abgedeckt. Einzeln gekauft kommen dieselben Teile zusammen, nur mit mehr Aufwand bei der Auswahl.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Anschluss:</b> 4 Zoll (10,1 cm)</li>
<li><b>Luftleistung:</b> 205 CFM</li>
<li><b>Geräuschpegel:</b> 26,8 dB(A)</li>
<li><b>Leistungsaufnahme:</b> 27 W ± 5 %</li>
<li><b>Steuerung:</b> GGS-Controller</li>
<li><b>Enthalten:</b> Rohrventilator, Aktivkohlefilter, Abluftschlauch, Schellen, Controller</li>
<li><b>Empfohlene Growbox:</b> bis 70 × 140 cm</li>
</ul>
<h3>Hinweise</h3>
<p>Die Reihenfolge im Aufbau ist entscheidend: Filter an der Ansaugseite, Lüfter dahinter. Umgekehrt drückt der Lüfter die Luft durch den Filter und wird lauter.</p>
","<p>Komplettes 4-Zoll-Abluftsystem mit 205 CFM, Aktivkohlefilter, Schlauch und GGS-Controller.</p>
",Spider Farmer 4 Zoll Abluftset mit Filter und GGS kaufen | Hanfjack,"Spider Farmer 4-Zoll-Abluftset: 205 CFM, Aktivkohlefilter, Schlauch und GGS-Controller. Jetzt bei Hanfjack bestellen.","Spider Farmer 4 Zoll Inline-Ventilator 205CFM Abluftventilator, Kohlefilter und Kanal-Kits mit GGS-Controller","spider-farmer.com, abgerufen 14.09.2026"
16262,SF-4filterkit,Spider Farmer,"Spider Farmer 4-Zoll-Inline-Kanalventilator mit Drehzahlregler, Lüftungs- und Abluftventilator, 205 CFM, GGS-Regler steuerbar",Zu- und Abluft,fertig,"<p>Derselbe 4-Zoll-Rohrventilator mit 205 CFM, hier in der Ausführung für den GGS-Controller von Spider Farmer.</p>
<p>Statt eines einfachen Drehzahlreglers läuft die Steuerung über das Smart-System: Temperatur- und Feuchtegrenzen regeln den Lüfter automatisch nach.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Anschluss:</b> 10,1 cm / 4 Zoll</li>
<li><b>Luftleistung:</b> 205 CFM</li>
<li><b>Geräuschpegel:</b> 26,8 dB(A)</li>
<li><b>Drehzahl:</b> 3000 U/min</li>
<li><b>Leistungsaufnahme:</b> 27 W ± 5 %</li>
<li><b>Maße:</b> 30,3×20,2×19 cm</li>
<li><b>Kabellänge:</b> 1,5 m</li>
<li><b>Steuerung:</b> Smart Controller (GGS Controller)</li>
<li><b>Empfohlene Growbox:</b> 60×60 cm, 90×90 cm, 60×120 cm, 70×140 cm, 70×70 cm</li>
</ul>
<h3>Hinweise</h3>
<p>Der Unterschied zur Variante mit Drehzahlregler liegt nur in der Steuerung – Motor, Luftleistung und Geräuschpegel sind identisch.</p>
","<p>4-Zoll-Rohrventilator mit 205 CFM für die GGS-Steuerung – regelt automatisch nach Temperatur und Feuchte.</p>
",Spider Farmer 4 Zoll Inline-Ventilator GGS kaufen | Hanfjack,"Spider Farmer 4-Zoll-Rohrventilator mit GGS-Controller: 205 CFM, 26,8 dB(A), automatisch. Jetzt bei Hanfjack bestellen.","Spider Farmer 4-Zoll-Inline-Kanalventilator mit Drehzahlregler, Lüftungs- und Abluftventilator, 205 CFM, GGS-Regler steuerbar","spider-farmer.com, abgerufen 14.09.2026"
16260,SF-4Inlinefan-CP,Spider Farmer,Spider Farmer 4-Zoll-Inline-Ventilator 205CFM mit GGS-Controller Inline-Ventilator für Abluftsysteme,Zu- und Abluft,fertig,"<p>Der 4-Zoll-Rohrventilator mit 205 CFM, hier zusammen mit dem GGS-Controller als Paket.</p>
<p>Der Controller regelt den Lüfter nach Temperatur und Luftfeuchte und zeigt beide Werte an. Ohne Controller bliebe nur die feste Drehzahl.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Anschluss:</b> 4 Zoll (10,1 cm)</li>
<li><b>Luftleistung:</b> 205 CFM</li>
<li><b>Geräuschpegel:</b> 26,8 dB(A)</li>
<li><b>Drehzahl:</b> 3000 U/min</li>
<li><b>Leistungsaufnahme:</b> 27 W ± 5 %</li>
<li><b>Maße Lüfter:</b> 30,3 × 20,2 × 19 cm</li>
<li><b>Steuerung:</b> GGS-Controller</li>
<li><b>Empfohlene Growbox:</b> 60 × 60 cm, 70 × 70 cm, 90 × 90 cm, 60 × 120 cm, 70 × 140 cm</li>
</ul>
<h3>Hinweise</h3>
<p>Wer bereits einen GGS-Controller besitzt, braucht dieses Paket nicht – dann reicht der Lüfter mit RJ12-Anschluss.</p>
","<p>4-Zoll-Rohrventilator mit 205 CFM im Paket mit dem GGS-Controller – regelt nach Temperatur und Feuchte.</p>
",Spider Farmer 4-Zoll Inline-Ventilator mit GGS-Controller kaufen | Hanfjack,"Spider Farmer 4-Zoll-Rohrventilator mit GGS-Controller: 205 CFM, automatische Regelung. Jetzt bei Hanfjack bestellen.",Spider Farmer 4-Zoll-Inline-Ventilator 205CFM mit GGS-Controller Inline-Ventilator für Abluftsysteme,"spider-farmer.com, abgerufen 14.09.2026"
16289,SF-PlantStand110,Spider Farmer,Spider Farmer 4-stufiger Pflanzenständer mit Wachstumslichtern 108 W,Growboxen,fertig,"<p>Die vierstufige Fassung des Pflanzenständers mit 108 W Wachstumslicht – doppelte Leistung auf einer Ebene mehr.</p>
<p>Das Prinzip bleibt gleich: ein Regal mit integrierter Beleuchtung für Anzucht und Kräuter, ohne Zelt und ohne Abluft.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Ebenen:</b> 4</li>
<li><b>Beleuchtung:</b> fest verbaut, zusammen 108 W</li>
<li><b>Einsatz:</b> Anzucht, Kräuter, Jungpflanzen</li>
</ul>
<h3>Hinweise</h3>
<p>Mit 108 W auf vier Ebenen bleibt es bei Anzuchtlicht. Für die Blüte reicht die Lichtmenge pro Ebene nicht. Ein eigenes Datenblatt mit Maßen und Kennwerten veröffentlicht Spider Farmer zu diesem Artikel nicht. Wir tragen hier nur ein, was belegt ist.</p>
","<p>Vierstufiger Pflanzenständer mit fest verbauten Wachstumslichtern, zusammen 108 W.</p>
",Spider Farmer Pflanzenständer 4-stufig 108 W kaufen | Hanfjack,"Spider Farmer Pflanzenständer, 4 Ebenen mit 108 W Wachstumslicht für Anzucht und Kräuter. Jetzt bei Hanfjack bestellen.",Spider Farmer 4-stufiger Pflanzenständer mit Wachstumslichtern 108 W,"spider-farmer.com, abgerufen 14.09.2026"
16272,SF-Seedtray,Spider Farmer,Spider Farmer 4er-Pack Anzuchtschalen,Growboxen,fertig,"<p>Vier Anzuchtschalen für die Aussaat – die Standardform, auf die Heizmatten und Abdeckhauben ausgelegt sind.</p>
<p>Schalen dieser Bauart passen auf die Spider-Farmer-Heizmatten und lassen sich nebeneinander aufreihen.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Inhalt:</b> 4 Anzuchtschalen</li>
<li><b>Einsatz:</b> Aussaat und Anzucht</li>
<li><b>Passend zu:</b> Spider Farmer Heizmatten</li>
</ul>
<h3>Hinweise</h3>
<p>Anzuchtschalen ohne Ablauflöcher sammeln Wasser im Boden. Nach dem Gießen kontrollieren, ob unten etwas steht. Ein eigenes Datenblatt mit Maßen und Kennwerten veröffentlicht Spider Farmer zu diesem Artikel nicht. Wir tragen hier nur ein, was belegt ist.</p>
","<p>Vier Anzuchtschalen für die Aussaat – passend zu den Spider-Farmer-Heizmatten.</p>
",Spider Farmer Anzuchtschalen 4er-Pack kaufen | Hanfjack,"Spider Farmer Anzuchtschalen, 4 Stück: Standardformat, passend zu den Heizmatten. Jetzt bei Hanfjack bestellen.",Spider Farmer 4er-Pack Anzuchtschalen,"spider-farmer.com, abgerufen 14.09.2026"
16291,SF-Heater,Spider Farmer,Spider Farmer 540W Growzelt-Heizung,Beheizung,fertig,"<p>Die Growzelt-Heizung arbeitet mit einem PTC-Heizelement und hält die Temperatur im Zelt, wenn der Raum dahinter zu kalt wird – im Winter oft der entscheidende Faktor.</p>
<p>Zehn Leistungsstufen, Zeitschaltung sowie getrennte Tag- und Nachtmodi. Über RJ12 lässt sich die Heizung in das GGS-System einbinden. Der Abluftschlauch ist auf 50 bis 160 cm ausziehbar.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Heizart:</b> PTC-Heizelement</li>
<li><b>Leistungsstufen:</b> 10</li>
<li><b>Betriebsarten:</b> Heizen, Timer, Tagmodus, Nachtmodus</li>
<li><b>Maße:</b> 30 × 30 × 14,5 cm</li>
<li><b>Gewicht:</b> 2,44 kg</li>
<li><b>Abluftschlauch:</b> 50 bis 160 cm ausziehbar</li>
<li><b>Anschluss:</b> RJ12 für das GGS-System</li>
<li><b>Kabellänge:</b> 250 cm</li>
</ul>
<h3>Hinweise</h3>
<p>PTC-Elemente begrenzen ihre Temperatur selbst und können nicht durchglühen – der Grund, warum diese Bauart in Zelten verwendet wird. Die elektrischen Kennwerte auf dem Herstellerdatenblatt beziehen sich auf das US-Netz. Für die hier verkaufte Ausführung gilt die Angabe auf dem Typenschild – wir rechnen an dieser Stelle nichts um.</p>
","<p>Growzelt-Heizung mit PTC-Element, zehn Stufen sowie Tag- und Nachtmodus – einbindbar ins GGS-System.</p>
",Spider Farmer 540W Growzelt-Heizung kaufen | Hanfjack,"Spider Farmer Growzelt-Heizung: PTC-Heizelement, 10 Stufen, Tag-/Nachtmodus, GGS-fähig. Jetzt bei Hanfjack bestellen.",Spider Farmer 540W Growzelt-Heizung,"spider-farmer.com, abgerufen 14.09.2026"
16293,SF-FilteBag-5PCS,Spider Farmer,Spider Farmer 5er-Pack wiederverwendbare Filterbeutel aus Netzgewebe 25–220 Micron,Growzubehör,fertig,"<p>Fünf wiederverwendbare Filterbeutel aus Nylon mit 25, 73, 120, 160 und 220 Mikron – der Standardsatz für die Eiswasserextraktion.</p>
<p>Jeder Beutel misst 30 cm Durchmesser bei 45 cm Höhe und passt in einen 5-Gallonen-Eimer. Dazu kommen ein Pressensieb mit 25 µm und ein Aufbewahrungsbeutel.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Inhalt:</b> 5 Filterbeutel</li>
<li><b>Maschenweiten:</b> 25, 73, 120, 160 und 220 Mikron</li>
<li><b>Material:</b> Nylon</li>
<li><b>Maße je Beutel:</b> Ø 30 × 45 cm</li>
<li><b>Passend für:</b> 5-Gallonen-Eimer</li>
<li><b>Zusätzlich:</b> Pressensieb 24 × 24 cm mit 25 µm, Aufbewahrungsbeutel</li>
</ul>
<h3>Hinweise</h3>
<p>Die Maschenweiten werden absteigend durchlaufen: Der grobe Beutel hält Pflanzenreste zurück, die feinen fangen das Harz in getrennten Qualitäten auf.</p>
","<p>Fünf Nylon-Filterbeutel von 25 bis 220 Mikron für 5-Gallonen-Eimer – der Standardsatz für Eiswasserextraktion.</p>
",Spider Farmer Filterbeutel 5er-Set 25–220 Micron kaufen | Hanfjack,"Spider Farmer Filterbeutel, 5 Stück: 25–220 Mikron, Nylon, für 5-Gallonen-Eimer. Jetzt bei Hanfjack bestellen.",Spider Farmer 5er-Pack wiederverwendbare Filterbeutel aus Netzgewebe 25–220 Micron,"spider-farmer.com, abgerufen 14.09.2026"
16270,SF-GROWBAG5,Spider Farmer,Spider Farmer 5x Pflanzsäcke 20L mit Griffen aus Filzstoff,Pflanzentöpfe,fertig,"<p>Fünf Pflanzsäcke aus Filzstoff mit je 20 Litern Volumen und Tragegriffen.</p>
<p>Stofftöpfe lassen Luft an den Wurzelballen. Statt am Topfrand im Kreis zu wachsen, verzweigen sich die Wurzeln – die Pflanze baut ein dichteres Wurzelwerk auf.</p>
<h3>Auf einen Blick:</h3>
<ul>
<li><b>Inhalt:</b> 5 Pflanzsäcke</li>
<li><b>Volumen:</b> je 20 Liter</li>
<li><b>Material:</b> Filzstoff</li>
<li><b>Ausstattung:</b> Tragegriffe</li>
</ul>
<h3>Hinweise</h3>
<p>Stofftöpfe trocknen schneller aus als Plastiktöpfe. Im Sommer heißt das öfter gießen, dafür gibt es praktisch keine Staunässe. Ein eigenes Datenblatt mit Maßen und Kennwerten veröffentlicht Spider Farmer zu diesem Artikel nicht. Wir tragen hier nur ein, was belegt ist.</p>
","<p>Fünf Filz-Pflanzsäcke mit je 20 Litern und Tragegriffen – luftdurchlässig für dichteres Wurzelwerk.</p>
",Spider Farmer Pflanzsäcke 20L 5er-Pack kaufen | Hanfjack,"Spider Farmer Pflanzsäcke aus Filz, 5 × 20 Liter mit Griffen, luftdurchlässig. Jetzt bei Hanfjack bestellen.",Spider Farmer 5x Pflanzsäcke 20L mit Griffen aus Filzstoff,"spider-farmer.com, abgerufen 14.09.2026"
